t,cam_center_x,face_x_asignada,distancia,conf_asignada
67.0000,1605.0,1607.0,2.0,0.9303
67.0333,1605.0,1605.5,0.5,
67.0667,1605.0,1604.0,1.0,
67.1000,1605.0,1602.5,2.5,0.9196
67.1333,1605.0,1605.2,0.2,
67.1667,1605.0,1607.8,2.8,
67.2000,1605.0,1610.5,5.5,0.8971
67.2333,1605.0,1602.3,2.7,
67.2667,1605.0,1594.2,10.8,
67.3000,1605.0,1586.0,19.0,0.9227
67.3333,1605.0,1585.2,19.8,
67.3667,1605.0,1584.3,20.7,
67.4000,1605.0,1583.5,21.5,0.9426
67.4333,1605.0,1582.5,22.5,
67.4667,1605.0,1581.5,23.5,
67.5000,1605.0,1580.5,24.5,0.9374
67.5333,1605.0,1585.3,19.7,
67.5667,1605.0,1590.2,14.8,
67.6000,1605.0,1595.0,10.0,0.9389
67.6333,1605.0,1598.3,6.7,
67.6667,1605.0,1601.7,3.3,
67.7000,1605.0,1605.0,0.0,0.9310
67.7333,1605.0,1603.0,2.0,
67.7667,1605.0,1601.0,4.0,
67.8000,1605.0,1599.0,6.0,0.9425
67.8333,1605.0,1599.8,5.2,
67.8667,1605.0,1600.7,4.3,
67.9000,1605.0,1601.5,3.5,0.9391
67.9333,1605.0,1596.8,8.2,
67.9667,1605.0,1592.2,12.8,
68.0000,1605.0,1587.5,17.5,0.9492
68.0333,1605.0,1590.8,14.2,
68.0667,1605.0,1594.2,10.8,
68.1000,1605.0,1597.5,7.5,0.9505
68.1333,1605.0,1587.3,17.7,
68.1667,1605.0,1577.2,27.8,
68.2000,1605.0,1567.0,38.0,0.9323
68.2333,1605.0,1560.7,44.3,
68.2667,1605.0,1554.3,50.7,
68.3000,1605.0,1548.0,57.0,0.9346
68.3333,1605.0,1549.5,55.5,
68.3667,1605.0,1551.0,54.0,
68.4000,1605.0,1552.5,52.5,0.9276
68.4333,1605.0,1559.2,45.8,
68.4667,1605.0,1565.8,39.2,
68.5000,1605.0,1572.5,32.5,0.9265
68.5333,1605.0,1571.8,33.2,
68.5667,1605.0,1571.2,33.8,
68.6000,1605.0,1570.5,34.5,0.9265
68.6333,1605.0,1574.8,30.2,
68.6667,1605.0,1579.2,25.8,
68.7000,1605.0,1583.5,21.5,0.9267
68.7333,1605.0,1589.7,15.3,
68.7667,1605.0,1595.8,9.2,
68.8000,1605.0,1602.0,3.0,0.9311
68.8333,1605.0,1597.2,7.8,
68.8667,1605.0,1592.3,12.7,
68.9000,1605.0,1587.5,17.5,0.9210
68.9333,1605.0,1587.0,18.0,
68.9667,1605.0,1586.5,18.5,
69.0000,1605.0,1586.0,19.0,0.9380
69.0333,1605.0,1585.0,20.0,
69.0667,1605.0,1584.0,21.0,
69.1000,1605.0,1583.0,22.0,0.9359
69.1333,1605.0,1584.0,21.0,
69.1667,1605.0,1585.0,20.0,
69.2000,1605.0,1586.0,19.0,0.9244
69.2333,1605.0,1584.8,20.2,
69.2667,1605.0,1583.7,21.3,
69.3000,1605.0,1582.5,22.5,0.9353
69.3333,1605.0,1582.0,23.0,
69.3667,1605.0,1581.5,23.5,
69.4000,1605.0,1581.0,24.0,0.9370
69.4333,1605.0,1588.0,17.0,
69.4667,1605.0,1595.0,10.0,
69.5000,1605.0,1602.0,3.0,0.9303
69.5333,1605.0,1599.8,5.2,
69.5667,1605.0,1597.7,7.3,
69.6000,1605.0,1595.5,9.5,0.9540
69.6333,1605.0,1597.2,7.8,
69.6667,1605.0,1598.8,6.2,
69.7000,1605.0,1600.5,4.5,0.9467
69.7333,1605.0,1608.5,3.5,
69.7667,1605.0,1616.5,11.5,
69.8000,1605.0,1624.5,19.5,0.9513
69.8333,1605.0,1630.0,25.0,
69.8667,1605.0,1635.5,30.5,
69.9000,1605.0,1641.0,36.0,0.9594
69.9333,1605.0,1639.3,34.3,
69.9667,1605.0,1637.7,32.7,
70.0000,1605.0,1636.0,31.0,0.9505
70.0333,1605.0,1633.3,28.3,
70.0667,1605.0,1630.7,25.7,
70.1000,1605.0,1628.0,23.0,0.9437
70.1333,1605.0,1618.2,13.2,
70.1667,1605.0,1608.3,3.3,
70.2000,1605.0,1598.5,6.5,0.9325
70.2333,1605.0,1591.5,13.5,
70.2667,1605.0,1584.5,20.5,
70.3000,1605.0,1577.5,27.5,0.9387
70.3333,1605.0,1577.8,27.2,
70.3667,1605.0,1578.2,26.8,
70.4000,1605.0,1578.5,26.5,0.9497
70.4333,1605.0,1577.2,27.8,
70.4667,1605.0,1575.8,29.2,
70.5000,1605.0,1574.5,30.5,0.9388
70.5333,1605.0,1577.2,27.8,
70.5667,1605.0,1579.8,25.2,
70.6000,1605.0,1582.5,22.5,0.9481
70.6333,1605.0,1586.0,19.0,
70.6667,1605.0,1589.5,15.5,
70.7000,1605.0,1593.0,12.0,0.9290
70.7333,1605.0,1596.8,8.2,
70.7667,1605.0,1600.7,4.3,
70.8000,1605.0,1604.5,0.5,0.9312
70.8333,1605.0,1605.3,0.3,
70.8667,1605.0,1606.2,1.2,
70.9000,1605.0,1607.0,2.0,0.9283
70.9333,1605.0,1606.3,1.3,
70.9667,1605.0,1605.7,0.7,
71.0000,1605.0,1605.0,0.0,0.9366
71.0333,1605.0,1603.8,1.2,
71.0667,1605.0,1602.7,2.3,
71.1000,1605.0,1601.5,3.5,0.9364
71.1333,1605.0,1600.3,4.7,
71.1667,1605.0,1599.2,5.8,
71.2000,1605.0,1598.0,7.0,0.9302
71.2333,1605.0,1599.2,5.8,
71.2667,1605.0,1600.3,4.7,
71.3000,1605.0,1601.5,3.5,0.9357
71.3333,1605.0,1602.8,2.2,
71.3667,1605.0,1604.2,0.8,
71.4000,1605.0,1605.5,0.5,0.9305
71.4333,1605.0,1606.5,1.5,
71.4667,1605.0,1607.5,2.5,
71.5000,1605.0,1608.5,3.5,0.9365
71.5333,1605.0,1608.5,3.5,
71.5667,1605.0,1608.5,3.5,
71.6000,1605.0,1608.5,3.5,0.9346
71.6333,1605.0,1606.7,1.7,
71.6667,1605.0,1604.8,0.2,
71.7000,1605.0,1603.0,2.0,0.9267
71.7333,1605.0,1602.8,2.2,
71.7667,1605.0,1602.7,2.3,
71.8000,1605.0,1602.5,2.5,0.9215
71.8333,1605.0,1604.7,0.3,
71.8667,1605.0,1606.8,1.8,
71.9000,1605.0,1609.0,4.0,0.9431
71.9333,1605.0,1611.3,6.3,
71.9667,1605.0,1613.7,8.7,
72.0000,1605.0,1616.0,11.0,0.9219
72.0333,1605.0,1613.2,8.2,
72.0667,1605.0,1610.3,5.3,
72.1000,1605.0,1607.5,2.5,0.9311
72.1333,1605.0,1601.0,4.0,
72.1667,1605.0,1594.5,10.5,
72.2000,1605.0,1588.0,17.0,0.9235
72.2333,1605.0,1586.0,19.0,
72.2667,1605.0,1584.0,21.0,
72.3000,1605.0,1582.0,23.0,0.9118
72.3333,1605.0,1582.7,22.3,
72.3667,1605.0,1583.3,21.7,
72.4000,1605.0,1584.0,21.0,0.8942
72.4333,1605.0,1584.0,21.0,
72.4667,1605.0,1584.0,21.0,
72.5000,1605.0,1584.0,21.0,0.8857
72.5333,1605.0,1582.2,22.8,
72.5667,1605.0,1580.3,24.7,
72.6000,1605.0,1578.5,26.5,0.8907
72.6333,1605.0,1577.0,28.0,
72.6667,1605.0,1575.5,29.5,
72.7000,1605.0,1574.0,31.0,0.9103
72.7333,1605.0,1571.7,33.3,
72.7667,1605.0,1569.3,35.7,
72.8000,1605.0,1567.0,38.0,0.9125
72.8333,1605.0,1554.2,50.8,
72.8667,1605.0,1541.3,63.7,
72.9000,1605.0,1528.5,76.5,0.9371
72.9333,1605.0,1534.3,70.7,
72.9667,1605.0,1540.2,64.8,
73.0000,1605.0,1546.0,59.0,0.9649
73.0333,1605.0,1537.0,68.0,
73.0667,1605.0,1528.0,77.0,
73.1000,1605.0,1519.0,86.0,0.9574
73.1333,1605.0,1518.0,87.0,
73.1667,1605.0,1517.0,88.0,
73.2000,1605.0,1516.0,89.0,0.9568
73.2333,1605.0,1516.7,88.3,
73.2667,1605.0,1517.3,87.7,
73.3000,1605.0,1518.0,87.0,0.9645
73.3333,1605.0,1518.2,86.8,
73.3667,1605.0,1518.3,86.7,
73.4000,1605.0,1518.5,86.5,0.9609
73.4333,1605.0,1524.5,80.5,
73.4667,1605.0,1530.5,74.5,
73.5000,1605.0,1536.5,68.5,0.9415
73.5333,1605.0,1535.3,69.7,
73.5667,1605.0,1534.2,70.8,
73.6000,1605.0,1533.0,72.0,0.9588
73.6333,1605.0,1530.7,74.3,
73.6667,1605.0,1528.3,76.7,
73.7000,1605.0,1526.0,79.0,0.9640
73.7333,1605.0,1528.8,76.2,
73.7667,1605.0,1531.7,73.3,
73.8000,1605.0,1534.5,70.5,0.9613
73.8333,1605.0,1533.3,71.7,
73.8667,1605.0,1532.2,72.8,
73.9000,1605.0,1531.0,74.0,0.9762
73.9333,1605.0,1537.3,67.7,
73.9667,1605.0,1543.7,61.3,
74.0000,1605.0,1550.0,55.0,0.9710
74.0333,1605.0,1550.0,55.0,
74.0667,1605.0,1550.0,55.0,
74.1000,1605.0,1550.0,55.0,0.9695
74.1333,1605.0,1546.7,58.3,
74.1667,1605.0,1543.3,61.7,
74.2000,1605.0,1540.0,65.0,0.9709
74.2333,1605.0,1537.2,67.8,
74.2667,1605.0,1534.3,70.7,
74.3000,1605.0,1531.5,73.5,0.9792
74.3333,1605.0,1534.2,70.8,
74.3667,1605.0,1536.8,68.2,
74.4000,1605.0,1539.5,65.5,0.9798
74.4333,1605.0,1542.0,63.0,
74.4667,1605.0,1544.5,60.5,
74.5000,1605.0,1547.0,58.0,0.9788
74.5333,1605.0,1548.7,56.3,
74.5667,1605.0,1550.3,54.7,
74.6000,1605.0,1552.0,53.0,0.9774
74.6333,1605.0,1555.3,49.7,
74.6667,1605.0,1558.7,46.3,
74.7000,1605.0,1562.0,43.0,0.9749
74.7333,1605.0,1562.0,43.0,
74.7667,1605.0,1562.0,43.0,
74.8000,1605.0,1562.0,43.0,0.9687
74.8333,1605.0,1560.2,44.8,
74.8667,1605.0,1558.3,46.7,
74.9000,1605.0,1556.5,48.5,0.9714
74.9333,1605.0,1558.5,46.5,
74.9667,1605.0,1560.5,44.5,
75.0000,1605.0,1562.5,42.5,0.9772
75.0333,1605.0,1567.3,37.7,
75.0667,1605.0,1572.2,32.8,
75.1000,1605.0,1577.0,28.0,0.9700
75.1333,1605.0,1575.8,29.2,
75.1667,1605.0,1574.7,30.3,
75.2000,1605.0,1573.5,31.5,0.9647
75.2333,1605.0,1575.2,29.8,
75.2667,1605.0,1576.8,28.2,
75.3000,1605.0,1578.5,26.5,0.9699
75.3333,1605.0,1581.5,23.5,
75.3667,1605.0,1584.5,20.5,
75.4000,1605.0,1587.5,17.5,0.9740
75.4333,1605.0,1590.7,14.3,
75.4667,1605.0,1593.8,11.2,
75.5000,1605.0,1597.0,8.0,0.9594
75.5333,1605.0,1598.0,7.0,
75.5667,1605.0,1599.0,6.0,
75.6000,1605.0,1600.0,5.0,0.9643
75.6333,1605.0,1598.3,6.7,
75.6667,1605.0,1596.7,8.3,
75.7000,1605.0,1595.0,10.0,0.9556
75.7333,1605.0,1595.3,9.7,
75.7667,1605.0,1595.7,9.3,
75.8000,1605.0,1596.0,9.0,0.9601
75.8333,1605.0,1599.5,5.5,
75.8667,1605.0,1603.0,2.0,
75.9000,1605.0,1606.5,1.5,0.9518
75.9333,1605.0,1608.5,3.5,
75.9667,1605.0,1610.5,5.5,
76.0000,1605.0,1612.5,7.5,0.9513
76.0333,1605.0,1614.8,9.8,
76.0667,1605.0,1617.2,12.2,
76.1000,1605.0,1619.5,14.5,0.9442
76.1333,1605.0,1620.8,15.8,
76.1667,1605.0,1622.2,17.2,
76.2000,1605.0,1623.5,18.5,0.9312
76.2333,1605.0,1624.3,19.3,
76.2667,1605.0,1625.2,20.2,
76.3000,1605.0,1626.0,21.0,0.9329
76.3333,1605.0,1627.5,22.5,
76.3667,1605.0,1629.0,24.0,
76.4000,1605.0,1630.5,25.5,0.9410
76.4333,1605.0,1635.2,30.2,
76.4667,1605.0,1639.8,34.8,
76.5000,1605.0,1644.5,39.5,0.9541
76.5333,1605.0,1647.5,42.5,
76.5667,1605.0,1650.5,45.5,
76.6000,1605.0,1653.5,48.5,0.9462
76.6333,1605.0,1652.5,47.5,
76.6667,1605.0,1651.5,46.5,
76.7000,1605.0,1650.5,45.5,0.9246
76.7333,1605.0,1650.0,45.0,
76.7667,1605.0,1649.5,44.5,
76.8000,1605.0,1649.0,44.0,0.9406
76.8333,1605.0,1652.2,47.2,
76.8667,1605.0,1655.3,50.3,
76.9000,1605.0,1658.5,53.5,0.9355
76.9333,1605.0,1661.2,56.2,
76.9667,1605.0,1663.8,58.8,
77.0000,1605.0,1666.5,61.5,0.9372
77.0333,1605.0,1664.3,59.3,
77.0667,1605.0,1662.2,57.2,
77.1000,1605.0,1660.0,55.0,0.9280
77.1333,1605.0,1660.8,55.8,
77.1667,1605.0,1661.7,56.7,
77.2000,1605.0,1662.5,57.5,0.9191
77.2333,1605.0,1663.5,58.5,
77.2667,1605.0,1664.5,59.5,
77.3000,1605.0,1665.5,60.5,0.9112
77.3333,1605.0,1666.5,61.5,
77.3667,1605.0,1667.5,62.5,
77.4000,1605.0,1668.5,63.5,0.9086
77.4333,1605.0,1668.7,63.7,
77.4667,1605.0,1668.8,63.8,
77.5000,1605.0,1669.0,64.0,0.9241
77.5333,1605.0,1664.8,59.8,
77.5667,1605.0,1660.7,55.7,
77.6000,1605.0,1656.5,51.5,0.9411
77.6333,1605.0,1655.0,50.0,
77.6667,1605.0,1653.5,48.5,
77.7000,1605.0,1652.0,47.0,0.9534
77.7333,1605.0,1658.0,53.0,
77.7667,1605.0,1664.0,59.0,
77.8000,1605.0,1670.0,65.0,0.9676
77.8333,1605.0,1672.8,67.8,
77.8667,1605.0,1675.7,70.7,
77.9000,1605.0,1678.5,73.5,0.9693
77.9333,1605.0,1679.8,74.8,
77.9667,1605.0,1681.2,76.2,
78.0000,1605.0,1682.5,77.5,0.9748
78.0333,1605.0,1678.3,73.3,
78.0667,1605.0,1674.2,69.2,
78.1000,1605.0,1670.0,65.0,0.9670
78.1333,1605.0,1668.7,63.7,
78.1667,1605.0,1667.3,62.3,
78.2000,1605.0,1666.0,61.0,0.9636
78.2333,1605.0,1664.5,59.5,
78.2667,1605.0,1663.0,58.0,
78.3000,1605.0,1661.5,56.5,0.9628
78.3333,1605.0,1659.5,54.5,
78.3667,1605.0,1657.5,52.5,
78.4000,1605.0,1655.5,50.5,0.9571
78.4333,1605.0,1657.7,52.7,
78.4667,1605.0,1659.8,54.8,
78.5000,1605.0,1662.0,57.0,0.9557
78.5333,1605.0,1663.3,58.3,
78.5667,1605.0,1664.7,59.7,
78.6000,1605.0,1666.0,61.0,0.9648
78.6333,1605.0,1667.7,62.7,
78.6667,1605.0,1669.3,64.3,
78.7000,1605.0,1671.0,66.0,0.9606
78.7333,1605.0,1674.2,69.2,
78.7667,1605.0,1677.3,72.3,
78.8000,1605.0,1680.5,75.5,0.9570
78.8333,1605.0,1681.2,76.2,
78.8667,1605.0,1681.8,76.8,
78.9000,1605.0,1682.5,77.5,0.9572
78.9333,1605.0,1681.3,76.3,
78.9667,1605.0,1680.2,75.2,
79.0000,1605.0,1679.0,74.0,0.9556
79.0333,1605.0,1682.7,77.7,
79.0667,1605.0,1686.3,81.3,
79.1000,1605.0,1690.0,85.0,0.9508
79.1333,1605.0,1690.0,85.0,
79.1667,1605.0,1690.0,85.0,
79.2000,1605.0,1690.0,85.0,0.9610
79.2333,1605.0,1685.2,80.2,
79.2667,1605.0,1680.3,75.3,
79.3000,1605.0,1675.5,70.5,0.9535
79.3333,1605.0,1674.2,69.2,
79.3667,1605.0,1672.8,67.8,
79.4000,1605.0,1671.5,66.5,0.9596
79.4333,1605.0,1667.8,62.8,
79.4667,1605.0,1664.2,59.2,
79.5000,1605.0,1660.5,55.5,0.9649
79.5333,1605.0,1661.0,56.0,
79.5667,1605.0,1661.5,56.5,
79.6000,1605.0,1662.0,57.0,0.9606
79.6333,1605.0,1662.7,57.7,
79.6667,1605.0,1663.3,58.3,
79.7000,1605.0,1664.0,59.0,0.9681
79.7333,1605.0,1671.7,66.7,
79.7667,1605.0,1679.3,74.3,
79.8000,1605.0,1687.0,82.0,0.9596
79.8333,1605.0,1682.8,77.8,
79.8667,1605.0,1678.7,73.7,
79.9000,1605.0,1674.5,69.5,0.9626
79.9333,1605.0,1677.5,72.5,
79.9667,1605.0,1680.5,75.5,
80.0000,1605.0,1683.5,78.5,0.9495
80.0333,1605.0,1686.5,81.5,
80.0667,1605.0,1689.5,84.5,
80.1000,1605.0,1692.5,87.5,0.9527
80.1333,1605.0,1693.8,88.8,
80.1667,1605.0,1695.2,90.2,
80.2000,1605.0,1696.5,91.5,0.9591
80.2333,1605.0,1697.0,92.0,
80.2667,1605.0,1697.5,92.5,
80.3000,1605.0,1698.0,93.0,0.9222
80.3333,1605.0,1696.3,91.3,
80.3667,1605.0,1694.7,89.7,
80.4000,1605.0,1693.0,88.0,0.9584
80.4333,1605.0,1689.7,84.7,
80.4667,1605.0,1686.3,81.3,
80.5000,1605.0,1683.0,78.0,0.9728
80.5333,1605.0,1683.8,78.8,
80.5667,1605.0,1684.7,79.7,
80.6000,1605.0,1685.5,80.5,0.9764
80.6333,1605.0,1685.3,80.3,
80.6667,1605.0,1685.2,80.2,
80.7000,1605.0,1685.0,80.0,0.9708
80.7333,1605.0,1680.8,75.8,
80.7667,1605.0,1676.7,71.7,
80.8000,1605.0,1672.5,67.5,0.9754
80.8333,1605.0,1672.3,67.3,
80.8667,1605.0,1672.2,67.2,
80.9000,1605.0,1672.0,67.0,0.9775
80.9333,1605.0,1674.2,69.2,
80.9667,1605.0,1676.3,71.3,
81.0000,1605.0,1678.5,73.5,0.9752
81.0333,1605.0,1678.2,73.2,
81.0667,1605.0,1677.8,72.8,
81.1000,1605.0,1677.5,72.5,0.9421
81.1333,1605.0,1679.2,74.2,
81.1667,1605.0,1680.8,75.8,
81.2000,1605.0,1682.5,77.5,0.9366
81.2333,1605.0,1687.7,82.7,
81.2667,1605.0,1692.8,87.8,
81.3000,1605.0,1698.0,93.0,0.9401
81.3333,1605.0,1698.7,93.7,
81.3667,1605.0,1699.3,94.3,
81.4000,1605.0,1700.0,95.0,0.9310
81.4333,1605.0,1698.3,93.3,
81.4667,1605.0,1696.7,91.7,
81.5000,1605.0,1695.0,90.0,0.9383
81.5333,1605.0,1694.2,89.2,
81.5667,1605.0,1693.3,88.3,
81.6000,1605.0,1692.5,87.5,0.9567
81.6333,1605.0,1693.8,88.8,
81.6667,1605.0,1695.2,90.2,
81.7000,1605.0,1696.5,91.5,0.9582
81.7333,1605.0,1694.7,89.7,
81.7667,1605.0,1692.8,87.8,
81.8000,1605.0,1691.0,86.0,0.9768
81.8333,1605.0,1695.8,90.8,
81.8667,1605.0,1700.7,95.7,
81.9000,1605.0,1705.5,100.5,0.9735
81.9333,1605.0,1697.7,92.7,
81.9667,1605.0,1689.8,84.8,
82.0000,1605.0,1682.0,77.0,0.9696
82.0333,1605.0,1687.2,82.2,
82.0667,1605.0,1692.3,87.3,
82.1000,1605.0,1697.5,92.5,0.9690
82.1333,1605.0,1698.3,93.3,
82.1667,1605.0,1699.2,94.2,
82.2000,1605.0,1700.0,95.0,0.9645
82.2333,1605.0,1704.2,99.2,
82.2667,1613.0,1708.3,95.3,
82.3000,1621.0,1712.5,91.5,0.9593
82.3333,1628.0,1710.5,82.5,
82.3667,1634.0,1708.5,74.5,
82.4000,1640.0,1706.5,66.5,0.9574
82.4333,1645.0,1706.7,61.7,
82.4667,1650.0,1706.8,56.8,
82.5000,1655.0,1707.0,52.0,0.9498
82.5333,1659.0,1704.3,45.3,
82.5667,1663.0,1701.7,38.7,
82.6000,1667.0,1699.0,32.0,0.9559
82.6333,1670.0,1700.2,30.2,
82.6667,1673.0,1701.3,28.3,
82.7000,1676.0,1702.5,26.5,0.9639
82.7333,1678.0,1701.7,23.7,
82.7667,1681.0,1700.8,19.8,
82.8000,1683.0,1700.0,17.0,0.9590
82.8333,1685.0,1698.8,13.8,
82.8667,1687.0,1697.7,10.7,
82.9000,1688.0,1696.5,8.5,0.9592
82.9333,1690.0,1696.5,6.5,
82.9667,1691.0,1696.5,5.5,
83.0000,1693.0,1696.5,3.5,0.9658
83.0333,1694.0,1698.7,4.7,
83.0667,1695.0,1700.8,5.8,
83.1000,1696.0,1703.0,7.0,0.9713
83.1333,1697.0,1702.3,5.3,
83.1667,1698.0,1701.7,3.7,
83.2000,1699.0,1701.0,2.0,0.9774
83.2333,1699.0,1701.5,2.5,
83.2667,1700.0,1702.0,2.0,
83.3000,1701.0,1702.5,1.5,0.9802
83.3333,1701.0,1705.5,4.5,
83.3667,1702.0,1708.5,6.5,
83.4000,1702.0,1711.5,9.5,0.9780
83.4333,1703.0,1712.0,9.0,
83.4667,1703.0,1712.5,9.5,
83.5000,1704.0,1713.0,9.0,0.9841
83.5333,1704.0,1710.5,6.5,
83.5667,1704.0,1708.0,4.0,
83.6000,1704.0,1705.5,1.5,0.9840
83.6333,1705.0,1703.5,1.5,
83.6667,1705.0,1701.5,3.5,
83.7000,1705.0,1699.5,5.5,0.9839
83.7333,1705.0,1698.8,6.2,
83.7667,1706.0,1698.2,7.8,
83.8000,1706.0,1697.5,8.5,0.9835
83.8333,1706.0,1697.3,8.7,
83.8667,1706.0,1697.2,8.8,
83.9000,1706.0,1697.0,9.0,0.9797
83.9333,1706.0,1699.2,6.8,
83.9667,1706.0,1701.3,4.7,
84.0000,1707.0,1703.5,3.5,0.9843
84.0333,1707.0,1705.7,1.3,
84.0667,1707.0,1707.8,0.8,
84.1000,1707.0,1710.0,3.0,0.9845
84.1333,1707.0,1708.2,1.2,
84.1667,1707.0,1706.3,0.7,
84.2000,1707.0,1704.5,2.5,0.9815
84.2333,1707.0,1702.0,5.0,
84.2667,1707.0,1699.5,7.5,
84.3000,1707.0,1697.0,10.0,0.9791
84.3333,1707.0,1702.3,4.7,
84.3667,1707.0,1707.7,0.7,
84.4000,1707.0,1713.0,6.0,0.9711
84.4333,1707.0,1716.8,9.8,
84.4667,1707.0,1720.7,13.7,
84.5000,1707.0,1724.5,17.5,0.9583
84.5333,1708.0,1722.7,14.7,
84.5667,1708.0,1720.8,12.8,
84.6000,1708.0,1719.0,11.0,0.9640
84.6333,1708.0,1717.7,9.7,
84.6667,1708.0,1716.3,8.3,
84.7000,1708.0,1715.0,7.0,0.9648
84.7333,1708.0,1717.0,9.0,
84.7667,1708.0,1719.0,11.0,
84.8000,1708.0,1721.0,13.0,0.9630
84.8333,1708.0,1720.3,12.3,
84.8667,1708.0,1719.7,11.7,
84.9000,1708.0,1719.0,11.0,0.9607
84.9333,1708.0,1717.3,9.3,
84.9667,1708.0,1715.7,7.7,
85.0000,1708.0,1714.0,6.0,0.9609
85.0333,1708.0,1715.8,7.8,
85.0667,1708.0,1717.7,9.7,
85.1000,1708.0,1719.5,11.5,0.9784
85.1333,1708.0,1718.8,10.8,
85.1667,1708.0,1718.2,10.2,
85.2000,1708.0,1717.5,9.5,0.9797
85.2333,1708.0,1715.7,7.7,
85.2667,1708.0,1713.8,5.8,
85.3000,1708.0,1712.0,4.0,0.9734
85.3333,1708.0,1704.7,3.3,
85.3667,1708.0,1697.3,10.7,
85.4000,1708.0,1690.0,18.0,0.9750
85.4333,1708.0,1686.3,21.7,
85.4667,1708.0,1682.7,25.3,
85.5000,1708.0,1679.0,29.0,0.9699
85.5333,1708.0,1674.0,34.0,
85.5667,1708.0,1669.0,39.0,
85.6000,1708.0,1664.0,44.0,0.9609
85.6333,1708.0,1663.7,44.3,
85.6667,1708.0,1663.3,44.7,
85.7000,1708.0,1663.0,45.0,0.9503
85.7333,1708.0,1663.2,44.8,
85.7667,1708.0,1663.3,44.7,
85.8000,1708.0,1663.5,44.5,0.9479
85.8333,1708.0,1663.2,44.8,
85.8667,1708.0,1662.8,45.2,
85.9000,1708.0,1662.5,45.5,0.9534
85.9333,1708.0,1662.2,45.8,
85.9667,1708.0,1661.8,46.2,
86.0000,1708.0,1661.5,46.5,0.9524
86.0333,1708.0,1661.0,47.0,
86.0667,1708.0,1660.5,47.5,
86.1000,1708.0,1660.0,48.0,0.9492
86.1333,1708.0,1659.2,48.8,
86.1667,1708.0,1658.3,49.7,
86.2000,1708.0,1657.5,50.5,0.9498
86.2333,1708.0,1657.3,50.7,
86.2667,1708.0,1657.2,50.8,
86.3000,1708.0,1657.0,51.0,0.9607
86.3333,1708.0,1664.8,43.2,
86.3667,1708.0,1672.7,35.3,
86.4000,1708.0,1680.5,27.5,0.9765
86.4333,1708.0,1677.7,30.3,
86.4667,1708.0,1674.8,33.2,
86.5000,1708.0,1672.0,36.0,0.9793
86.5333,1708.0,1670.0,38.0,
86.5667,1708.0,1668.0,40.0,
86.6000,1708.0,1666.0,42.0,0.9708
86.6333,1708.0,1657.0,51.0,
86.6667,1708.0,1648.0,60.0,
86.7000,1708.0,1639.0,69.0,0.9663
86.7333,1708.0,1635.2,72.8,
86.7667,1708.0,1631.3,76.7,
86.8000,1708.0,1627.5,80.5,0.9675
86.8333,1708.0,1626.5,81.5,
86.8667,1708.0,1625.5,82.5,
86.9000,1708.0,1624.5,83.5,0.9578
86.9333,1708.0,1625.2,82.8,
86.9667,1708.0,1625.8,82.2,
87.0000,1708.0,1626.5,81.5,0.9478
87.0333,1708.0,1627.5,80.5,
87.0667,1708.0,1628.5,79.5,
87.1000,1708.0,1629.5,78.5,0.9531
87.1333,1708.0,1629.0,79.0,
87.1667,1708.0,1628.5,79.5,
87.2000,1708.0,1628.0,80.0,0.9448
87.2333,1708.0,1628.3,79.7,
87.2667,1708.0,1628.7,79.3,
87.3000,1708.0,1629.0,79.0,0.9485
87.3333,1708.0,1627.5,80.5,
87.3667,1708.0,1626.0,82.0,
87.4000,1708.0,1624.5,83.5,0.9632
87.4333,1708.0,1623.8,84.2,
87.4667,1708.0,1623.2,84.8,
87.5000,1708.0,1622.5,85.5,0.9505
87.5333,1708.0,1621.8,86.2,
87.5667,1708.0,1621.2,86.8,
87.6000,1708.0,1620.5,87.5,0.9479
87.6333,1708.0,1619.7,88.3,
87.6667,1708.0,1618.8,89.2,
87.7000,1708.0,1618.0,90.0,0.9497
87.7333,1708.0,1620.7,87.3,
87.7667,1708.0,1623.3,84.7,
87.8000,1708.0,1626.0,82.0,0.9468
87.8333,1708.0,1628.3,79.7,
87.8667,1708.0,1630.7,77.3,
87.9000,1708.0,1633.0,75.0,0.9415
87.9333,1708.0,1632.8,75.2,
87.9667,1708.0,1632.7,75.3,
88.0000,1708.0,1632.5,75.5,0.9305
88.0333,1708.0,1633.2,74.8,
88.0667,1708.0,1633.8,74.2,
88.1000,1708.0,1634.5,73.5,0.9477
88.1333,1708.0,1636.2,71.8,
88.1667,1708.0,1637.8,70.2,
88.2000,1708.0,1639.5,68.5,0.9566
88.2333,1708.0,1645.2,62.8,
88.2667,1708.0,1650.8,57.2,
88.3000,1708.0,1656.5,51.5,0.9617
88.3333,1708.0,1653.5,54.5,
88.3667,1708.0,1650.5,57.5,
88.4000,1708.0,1647.5,60.5,0.9761
88.4333,1708.0,1647.5,60.5,
88.4667,1708.0,1647.5,60.5,
88.5000,1708.0,1647.5,60.5,0.9678
88.5333,1708.0,1650.8,57.2,
88.5667,1708.0,1654.2,53.8,
88.6000,1708.0,1657.5,50.5,0.9721
88.6333,1708.0,1661.0,47.0,
88.6667,1708.0,1664.5,43.5,
88.7000,1708.0,1668.0,40.0,0.9754
88.7333,1708.0,1668.7,39.3,
88.7667,1708.0,1669.3,38.7,
