t,cam_center_x,face_x_asignada,distancia,conf_asignada
14.9000,1120.0,1121.9,1.9,
14.9333,1120.0,1122.1,2.1,
14.9667,1120.0,1122.4,2.4,
15.0000,1120.0,1122.7,2.7,
15.0333,1120.0,1122.9,2.9,
15.0667,1120.0,1123.2,3.2,
15.1000,1120.0,1123.5,3.5,
15.1333,1120.0,1123.7,3.7,
15.1667,1120.0,1124.0,4.0,0.9042
15.2000,1120.0,1124.0,4.0,
15.2333,1120.0,1123.9,3.9,
15.2667,1120.0,1123.9,3.9,
15.3000,1120.0,1123.8,3.8,
15.3333,1120.0,1123.8,3.8,
15.3667,1120.0,1123.7,3.7,
15.4000,1120.0,1123.7,3.7,
15.4333,1120.0,1123.6,3.6,
15.4667,1120.0,1123.6,3.6,
15.5000,1120.0,1123.6,3.6,
15.5333,1120.0,1123.5,3.5,
15.5667,1120.0,1123.5,3.5,
15.6000,1120.0,1123.4,3.4,
15.6333,1120.0,1123.4,3.4,
15.6667,1120.0,1123.3,3.3,0.9166
15.7000,1120.0,1123.4,3.4,
15.7333,1120.0,1123.5,3.5,
15.7667,1120.0,1123.6,3.6,
15.8000,1120.0,1123.7,3.7,
15.8333,1120.0,1123.8,3.8,
15.8667,1120.0,1123.9,3.9,
15.9000,1120.0,1124.0,4.0,
15.9333,1120.0,1124.0,4.0,
15.9667,1120.0,1124.1,4.1,
16.0000,1120.0,1124.2,4.2,
16.0333,1120.0,1124.3,4.3,
16.0667,1120.0,1124.4,4.4,
16.1000,1120.0,1124.5,4.5,
16.1333,1120.0,1124.6,4.6,
16.1667,1120.0,1124.7,4.7,0.9112
16.2000,1120.0,1124.8,4.8,
16.2333,1120.0,1125.0,5.0,
16.2667,1120.0,1125.2,5.2,
16.3000,1120.0,1125.4,5.4,
16.3333,1120.0,1125.6,5.6,
16.3667,1120.0,1125.7,5.7,
16.4000,1120.0,1125.9,5.9,
16.4333,1120.0,1126.1,6.1,
16.4667,1120.0,1126.3,6.3,
16.5000,1120.0,1126.4,6.4,
16.5333,1120.0,1126.6,6.6,
16.5667,1120.0,1126.8,6.8,
16.6000,1120.0,1127.0,7.0,
16.6333,1120.0,1127.2,7.2,
16.6667,1120.0,1127.3,7.3,0.9129
16.7000,1120.0,1127.3,7.3,
16.7333,1120.0,1127.3,7.3,
16.7667,1120.0,1127.3,7.3,
16.8000,1120.0,1127.3,7.3,
16.8333,1120.0,1127.3,7.3,
16.8667,1120.0,1127.3,7.3,
16.9000,1120.0,1127.3,7.3,
16.9333,1120.0,1127.3,7.3,
16.9667,1120.0,1127.3,7.3,
17.0000,1120.0,1127.3,7.3,
17.0333,1120.0,1127.3,7.3,
17.0667,1120.0,1127.3,7.3,
17.1000,1120.0,1127.3,7.3,
17.1333,1120.0,1127.3,7.3,
17.1667,1120.0,1127.3,7.3,0.9135
17.2000,1120.0,1127.4,7.4,
17.2333,1120.0,1127.5,7.5,
17.2667,1120.0,1127.6,7.6,
17.3000,1120.0,1127.7,7.7,
17.3333,1120.0,1127.8,7.8,
17.3667,1120.0,1127.9,7.9,
17.4000,1120.0,1128.0,8.0,
17.4333,1120.0,1128.0,8.0,
17.4667,1120.0,1128.1,8.1,
17.5000,1120.0,1128.2,8.2,
17.5333,1120.0,1128.3,8.3,
17.5667,1120.0,1128.4,8.4,
17.6000,1120.0,1128.5,8.5,
17.6333,1120.0,1128.6,8.6,
17.6667,1120.0,1128.7,8.7,0.9219
17.7000,1120.0,1128.4,8.4,
17.7333,1120.0,1128.2,8.2,
17.7667,1120.0,1128.0,8.0,
17.8000,1120.0,1127.8,7.8,
17.8333,1120.0,1127.6,7.6,
17.8667,1120.0,1127.3,7.3,
17.9000,1120.0,1127.1,7.1,
17.9333,1120.0,1126.9,6.9,
17.9667,1120.0,1126.7,6.7,
18.0000,1120.0,1126.4,6.4,
18.0333,1120.0,1126.2,6.2,
18.0667,1120.0,1126.0,6.0,
18.1000,1120.0,1125.8,5.8,
18.1333,1120.0,1125.6,5.6,
18.1667,1120.0,1125.3,5.3,0.9160
18.2000,1120.0,1125.3,5.3,
18.2333,1120.0,1125.2,5.2,
18.2667,1120.0,1125.2,5.2,
18.3000,1120.0,1125.2,5.2,
18.3333,1120.0,1125.1,5.1,
18.3667,1120.0,1125.1,5.1,
18.4000,1120.0,1125.0,5.0,
18.4333,1120.0,1125.0,5.0,
18.4667,1120.0,1124.9,4.9,
18.5000,1120.0,1124.9,4.9,
18.5333,1120.0,1124.8,4.8,
18.5667,1120.0,1124.8,4.8,
18.6000,1120.0,1124.8,4.8,
18.6333,1120.0,1124.7,4.7,
18.6667,1120.0,1124.7,4.7,0.9185
18.7000,1120.0,1124.8,4.8,
18.7333,1120.0,1124.8,4.8,
18.7667,1120.0,1124.9,4.9,
18.8000,1120.0,1125.0,5.0,
18.8333,1120.0,1125.1,5.1,
18.8667,1120.0,1125.2,5.2,
18.9000,1120.0,1125.3,5.3,
18.9333,1120.0,1125.4,5.4,
18.9667,1120.0,1125.5,5.5,
19.0000,1120.0,1125.6,5.6,
19.0333,1120.0,1125.6,5.6,
19.0667,1120.0,1125.7,5.7,
19.1000,1120.0,1125.8,5.8,
19.1333,1120.0,1125.9,5.9,
19.1667,1120.0,1126.0,6.0,0.9225
19.2000,1120.0,1125.7,5.7,
19.2333,1120.0,1125.5,5.5,
19.2667,1120.0,1125.2,5.2,
19.3000,1120.0,1124.9,4.9,
19.3333,1120.0,1124.7,4.7,
19.3667,1120.0,1124.4,4.4,
19.4000,1120.0,1124.1,4.1,
19.4333,1120.0,1123.9,3.9,
19.4667,1120.0,1123.6,3.6,
19.5000,1120.0,1123.3,3.3,
19.5333,1120.0,1123.1,3.1,
19.5667,1120.0,1122.8,2.8,
19.6000,1120.0,1122.5,2.5,
19.6333,1120.0,1122.3,2.3,
19.6667,1120.0,1122.0,2.0,0.9159
19.7000,1120.0,1121.8,1.8,
19.7333,1120.0,1121.6,1.6,
19.7667,1120.0,1121.5,1.5,
19.8000,1120.0,1121.3,1.3,
19.8333,1120.0,1121.1,1.1,
19.8667,1120.0,1120.9,0.9,
19.9000,1120.0,1120.8,0.8,
19.9333,1120.0,1120.6,0.6,
19.9667,1120.0,1120.4,0.4,
20.0000,1120.0,1120.2,0.2,
20.0333,1120.0,1120.0,0.0,
20.0667,1120.0,1119.9,0.1,
20.1000,1120.0,1119.7,0.3,
20.1333,1120.0,1119.5,0.5,
20.1667,1120.0,1119.3,0.7,0.9076
20.2000,1120.0,1118.8,1.2,
20.2333,1120.0,1118.4,1.6,
20.2667,1120.0,1117.9,2.1,
20.3000,1120.0,1117.4,2.6,
20.3333,1120.0,1116.9,3.1,
20.3667,1120.0,1116.4,3.6,
20.4000,1120.0,1115.9,4.1,
20.4333,1120.0,1115.4,4.6,
20.4667,1120.0,1114.9,5.1,
20.5000,1120.0,1114.4,5.6,
20.5333,1120.0,1114.0,6.0,
20.5667,1120.0,1113.5,6.5,
20.6000,1120.0,1113.0,7.0,
20.6333,1120.0,1112.5,7.5,
20.6667,1120.0,1112.0,8.0,0.8982
20.7000,1120.0,1111.9,8.1,
20.7333,1120.0,1111.8,8.2,
20.7667,1120.0,1111.7,8.3,
20.8000,1120.0,1111.6,8.4,
20.8333,1120.0,1111.6,8.4,
20.8667,1120.0,1111.5,8.5,
20.9000,1120.0,1111.4,8.6,
20.9333,1120.0,1111.3,8.7,
20.9667,1120.0,1111.2,8.8,
21.0000,1120.0,1111.1,8.9,
21.0333,1120.0,1111.0,9.0,
21.0667,1120.0,1110.9,9.1,
21.1000,1120.0,1110.8,9.2,
21.1333,1120.0,1110.8,9.2,
21.1667,1120.0,1110.7,9.3,0.8983
21.2000,1120.0,1111.4,8.6,
21.2333,1120.0,1112.1,7.9,
21.2667,1120.0,1112.8,7.2,
21.3000,1120.0,1113.5,6.5,
21.3333,1120.0,1114.2,5.8,
21.3667,1120.0,1114.9,5.1,
21.4000,1120.0,1115.6,4.4,
21.4333,1120.0,1116.4,3.6,
21.4667,1120.0,1117.1,2.9,
21.5000,1120.0,1117.8,2.2,
21.5333,1120.0,1118.5,1.5,
